DATA,DERIVATIVO,PARTICIPANTE,LONGCONTRACTS,LONG_,SHORTCONTRACTS,SHORT_,SALDO
15/09/2011,US DOLLAR FUTURES,Brokers & Dealers,215.0,0.03,375.0,0.04,-160.0
15/09/2011,US DOLLAR FUTURES,Other,34740.0,4.08,195.0,0.02,34545.0
15/09/2011,US DOLLAR FUTURES,Institutional Investors,196002.0,23.02,229469.0,26.95,-33467.0
15/09/2011,US DOLLAR FUTURES,Domestic,196002.0,23.02,229469.0,26.95,-33467.0
15/09/2011,US DOLLAR FUTURES,Nonresident Investors,289412.0,33.99,250332.0,29.4,39080.0
15/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,289412.0,33.99,250332.0,29.4,39080.0
15/09/2011,US DOLLAR FUTURES,Corporations,60115.0,7.06,14090.0,1.65,46025.0
15/09/2011,US DOLLAR FUTURES,Individuals,685.0,0.08,1020.0,0.12,-335.0
15/09/2011,US DOLLAR FUTURES,Total,851398.0,100.0,851398.0,100.0,0.0
16/09/2011,US DOLLAR FUTURES,Financial Institutions,309770.0,35.04,362920.0,41.05,-53150.0
16/09/2011,US DOLLAR FUTURES,Banks,274810.0,31.09,362225.0,40.98,-87415.0
16/09/2011,US DOLLAR FUTURES,Brokers & Dealers,220.0,0.02,460.0,0.05,-240.0
16/09/2011,US DOLLAR FUTURES,Other,34740.0,3.93,235.0,0.03,34505.0
16/09/2011,US DOLLAR FUTURES,Institutional Investors,193184.0,21.85,232212.0,26.27,-39028.0
16/09/2011,US DOLLAR FUTURES,Domestic,193184.0,21.85,232212.0,26.27,-39028.0
16/09/2011,US DOLLAR FUTURES,Nonresident Investors,319597.0,36.15,273529.0,30.94,46068.0
16/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,319597.0,36.15,273529.0,30.94,46068.0
16/09/2011,US DOLLAR FUTURES,Corporations,60625.0,6.86,13310.0,1.51,47315.0
16/09/2011,US DOLLAR FUTURES,Individuals,810.0,0.09,2015.0,0.23,-1205.0
16/09/2011,US DOLLAR FUTURES,Total,883986.0,100.0,883986.0,100.0,0.0
19/09/2011,US DOLLAR FUTURES,Financial Institutions,305146.0,33.21,391435.0,42.61,-86289.0
19/09/2011,US DOLLAR FUTURES,Banks,270176.0,29.41,390800.0,42.54,-120624.0
19/09/2011,US DOLLAR FUTURES,Brokers & Dealers,230.0,0.03,450.0,0.05,-220.0
19/09/2011,US DOLLAR FUTURES,Other,34740.0,3.78,185.0,0.02,34555.0
19/09/2011,US DOLLAR FUTURES,Institutional Investors,187130.0,20.37,242161.0,26.36,-55031.0
19/09/2011,US DOLLAR FUTURES,Domestic,187130.0,20.37,242161.0,26.36,-55031.0
19/09/2011,US DOLLAR FUTURES,Nonresident Investors,355773.0,38.72,267793.0,29.15,87980.0
19/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,355773.0,38.72,267793.0,29.15,87980.0
19/09/2011,US DOLLAR FUTURES,Corporations,69990.0,7.62,14770.0,1.61,55220.0
19/09/2011,US DOLLAR FUTURES,Individuals,695.0,0.08,2575.0,0.28,-1880.0
19/09/2011,US DOLLAR FUTURES,Total,918734.0,100.0,918734.0,100.0,0.0
20/09/2011,US DOLLAR FUTURES,Financial Institutions,310678.0,33.53,412027.0,44.47,-101349.0
20/09/2011,US DOLLAR FUTURES,Banks,273468.0,29.52,411402.0,44.4,-137934.0
20/09/2011,US DOLLAR FUTURES,Brokers & Dealers,220.0,0.02,450.0,0.05,-230.0
20/09/2011,US DOLLAR FUTURES,Other,36990.0,3.99,175.0,0.02,36815.0
20/09/2011,US DOLLAR FUTURES,Institutional Investors,189922.0,20.5,237200.0,25.6,-47278.0
20/09/2011,US DOLLAR FUTURES,Domestic,189922.0,20.5,237200.0,25.6,-47278.0
20/09/2011,US DOLLAR FUTURES,Nonresident Investors,355998.0,38.42,258711.0,27.92,97287.0
20/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,355998.0,38.42,258711.0,27.92,97287.0
20/09/2011,US DOLLAR FUTURES,Corporations,69320.0,7.48,16365.0,1.77,52955.0
20/09/2011,US DOLLAR FUTURES,Individuals,590.0,0.06,2205.0,0.24,-1615.0
20/09/2011,US DOLLAR FUTURES,Total,926508.0,100.0,926508.0,100.0,0.0
21/09/2011,US DOLLAR FUTURES,Financial Institutions,301286.0,31.65,432124.0,45.39,-130838.0
21/09/2011,US DOLLAR FUTURES,Banks,262021.0,27.52,431389.0,45.32,-169368.0
21/09/2011,US DOLLAR FUTURES,Brokers & Dealers,90.0,0.01,450.0,0.05,-360.0
21/09/2011,US DOLLAR FUTURES,Other,39175.0,4.12,285.0,0.03,38890.0
21/09/2011,US DOLLAR FUTURES,Institutional Investors,199479.0,20.95,244225.0,25.66,-44746.0
21/09/2011,US DOLLAR FUTURES,Domestic,199479.0,20.95,244225.0,25.66,-44746.0
21/09/2011,US DOLLAR FUTURES,Nonresident Investors,383918.0,40.33,254354.0,26.72,129564.0
21/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,383918.0,40.33,254354.0,26.72,129564.0
21/09/2011,US DOLLAR FUTURES,Corporations,66545.0,6.99,18650.0,1.96,47895.0
21/09/2011,US DOLLAR FUTURES,Individuals,720.0,0.08,2595.0,0.27,-1875.0
21/09/2011,US DOLLAR FUTURES,Total,951948.0,100.0,951948.0,100.0,0.0
22/09/2011,US DOLLAR FUTURES,Financial Institutions,321399.0,31.69,505327.0,49.83,-183928.0
22/09/2011,US DOLLAR FUTURES,Banks,282074.0,27.81,504612.0,49.76,-222538.0
22/09/2011,US DOLLAR FUTURES,Brokers & Dealers,155.0,0.02,530.0,0.05,-375.0
22/09/2011,US DOLLAR FUTURES,Other,39170.0,3.86,185.0,0.02,38985.0
22/09/2011,US DOLLAR FUTURES,Institutional Investors,192723.0,19.0,247785.0,24.43,-55062.0
22/09/2011,US DOLLAR FUTURES,Domestic,192723.0,19.0,247785.0,24.43,-55062.0
22/09/2011,US DOLLAR FUTURES,Nonresident Investors,433156.0,42.71,239936.0,23.66,193220.0
22/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,433156.0,42.71,239936.0,23.66,193220.0
22/09/2011,US DOLLAR FUTURES,Corporations,65980.0,6.51,19215.0,1.89,46765.0
22/09/2011,US DOLLAR FUTURES,Individuals,900.0,0.09,1895.0,0.19,-995.0
22/09/2011,US DOLLAR FUTURES,Total,1014158.0,100.0,1014158.0,100.0,0.0
23/09/2011,US DOLLAR FUTURES,Financial Institutions,334309.0,32.0,523430.0,50.1,-189121.0
23/09/2011,US DOLLAR FUTURES,Banks,294989.0,28.23,522755.0,50.03,-227766.0
23/09/2011,US DOLLAR FUTURES,Brokers & Dealers,150.0,0.01,495.0,0.05,-345.0
23/09/2011,US DOLLAR FUTURES,Other,39170.0,3.75,180.0,0.02,38990.0
23/09/2011,US DOLLAR FUTURES,Institutional Investors,192100.0,18.39,233969.0,22.39,-41869.0
23/09/2011,US DOLLAR FUTURES,Domestic,192100.0,18.39,233969.0,22.39,-41869.0
23/09/2011,US DOLLAR FUTURES,Nonresident Investors,451346.0,43.2,259621.0,24.85,191725.0
23/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,451346.0,43.2,259621.0,24.85,191725.0
23/09/2011,US DOLLAR FUTURES,Corporations,66055.0,6.32,26645.0,2.55,39410.0
23/09/2011,US DOLLAR FUTURES,Individuals,1000.0,0.1,1145.0,0.11,-145.0
23/09/2011,US DOLLAR FUTURES,Total,1044810.0,100.0,1044810.0,100.0,0.0
26/09/2011,US DOLLAR FUTURES,Financial Institutions,332004.0,31.44,529332.0,50.13,-197328.0
26/09/2011,US DOLLAR FUTURES,Banks,292704.0,27.72,528687.0,50.06,-235983.0
26/09/2011,US DOLLAR FUTURES,Brokers & Dealers,130.0,0.01,465.0,0.04,-335.0
26/09/2011,US DOLLAR FUTURES,Other,39170.0,3.71,180.0,0.02,38990.0
26/09/2011,US DOLLAR FUTURES,Institutional Investors,193244.0,18.3,233598.0,22.12,-40354.0
26/09/2011,US DOLLAR FUTURES,Domestic,193244.0,18.3,233598.0,22.12,-40354.0
26/09/2011,US DOLLAR FUTURES,Nonresident Investors,461248.0,43.68,258241.0,24.45,203007.0
26/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,461248.0,43.68,258241.0,24.45,203007.0
26/09/2011,US DOLLAR FUTURES,Corporations,68450.0,6.48,33805.0,3.2,34645.0
26/09/2011,US DOLLAR FUTURES,Individuals,1075.0,0.1,1045.0,0.1,30.0
26/09/2011,US DOLLAR FUTURES,Total,1056021.0,100.0,1056021.0,100.0,0.0
27/09/2011,US DOLLAR FUTURES,Financial Institutions,330879.0,31.6,535007.0,51.1,-204128.0
27/09/2011,US DOLLAR FUTURES,Banks,290494.0,27.75,534267.0,51.03,-243773.0
27/09/2011,US DOLLAR FUTURES,Brokers & Dealers,135.0,0.01,565.0,0.05,-430.0
27/09/2011,US DOLLAR FUTURES,Other,40250.0,3.84,175.0,0.02,40075.0
27/09/2011,US DOLLAR FUTURES,Institutional Investors,201868.0,19.28,228489.0,21.82,-26621.0
27/09/2011,US DOLLAR FUTURES,Domestic,201868.0,19.28,228489.0,21.82,-26621.0
27/09/2011,US DOLLAR FUTURES,Nonresident Investors,460581.0,43.99,260632.0,24.89,199949.0
27/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,460581.0,43.99,260632.0,24.89,199949.0
27/09/2011,US DOLLAR FUTURES,Corporations,52510.0,5.02,21905.0,2.09,30605.0
27/09/2011,US DOLLAR FUTURES,Individuals,1095.0,0.1,900.0,0.09,195.0
27/09/2011,US DOLLAR FUTURES,Total,1046933.0,100.0,1046933.0,100.0,0.0
28/09/2011,US DOLLAR FUTURES,Financial Institutions,334129.0,30.45,554924.0,50.58,-220795.0
28/09/2011,US DOLLAR FUTURES,Banks,293769.0,26.77,554199.0,50.51,-260430.0
28/09/2011,US DOLLAR FUTURES,Brokers & Dealers,110.0,0.01,530.0,0.05,-420.0
28/09/2011,US DOLLAR FUTURES,Other,40250.0,3.67,195.0,0.02,40055.0
28/09/2011,US DOLLAR FUTURES,Institutional Investors,207111.0,18.88,225720.0,20.57,-18609.0
28/09/2011,US DOLLAR FUTURES,Domestic,207111.0,18.88,225720.0,20.57,-18609.0
28/09/2011,US DOLLAR FUTURES,Nonresident Investors,498316.0,45.42,291847.0,26.6,206469.0
28/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,498316.0,45.42,291847.0,26.6,206469.0
28/09/2011,US DOLLAR FUTURES,Corporations,56530.0,5.15,23785.0,2.17,32745.0
28/09/2011,US DOLLAR FUTURES,Individuals,1125.0,0.1,935.0,0.09,190.0
28/09/2011,US DOLLAR FUTURES,Total,1097211.0,100.0,1097211.0,100.0,0.0
29/09/2011,US DOLLAR FUTURES,Financial Institutions,380780.0,32.52,586408.0,50.08,-205628.0
29/09/2011,US DOLLAR FUTURES,Banks,340425.0,29.07,584163.0,49.88,-243738.0
29/09/2011,US DOLLAR FUTURES,Brokers & Dealers,105.0,0.01,650.0,0.06,-545.0
29/09/2011,US DOLLAR FUTURES,Other,40250.0,3.44,1595.0,0.14,38655.0
29/09/2011,US DOLLAR FUTURES,Institutional Investors,235115.0,20.08,260549.0,22.25,-25434.0
29/09/2011,US DOLLAR FUTURES,Domestic,235115.0,20.08,260549.0,22.25,-25434.0
29/09/2011,US DOLLAR FUTURES,Nonresident Investors,497646.0,42.5,300249.0,25.64,197397.0
29/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,497646.0,42.5,300249.0,25.64,197397.0
29/09/2011,US DOLLAR FUTURES,Corporations,56210.0,4.8,22855.0,1.95,33355.0
29/09/2011,US DOLLAR FUTURES,Individuals,1295.0,0.11,985.0,0.08,310.0
29/09/2011,US DOLLAR FUTURES,Total,1171046.0,100.0,1171046.0,100.0,0.0
30/09/2011,US DOLLAR FUTURES,Financial Institutions,428638.0,33.68,643475.0,50.56,-214837.0
30/09/2011,US DOLLAR FUTURES,Banks,384268.0,30.19,641240.0,50.39,-256972.0
30/09/2011,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.01,635.0,0.05,-490.0
30/09/2011,US DOLLAR FUTURES,Other,44225.0,3.48,1600.0,0.13,42625.0
30/09/2011,US DOLLAR FUTURES,Institutional Investors,233515.0,18.35,305177.0,23.98,-71662.0
30/09/2011,US DOLLAR FUTURES,Domestic,233515.0,18.35,305177.0,23.98,-71662.0
30/09/2011,US DOLLAR FUTURES,Nonresident Investors,533945.0,41.96,296456.0,23.29,237489.0
30/09/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,533945.0,41.96,296456.0,23.29,237489.0
30/09/2011,US DOLLAR FUTURES,Corporations,75175.0,5.91,26205.0,2.06,48970.0
30/09/2011,US DOLLAR FUTURES,Individuals,1380.0,0.11,1340.0,0.11,40.0
30/09/2011,US DOLLAR FUTURES,Total,1272653.0,100.0,1272653.0,100.0,0.0
03/10/2011,US DOLLAR FUTURES,Financial Institutions,346992.0,39.75,378257.0,43.33,-31265.0
03/10/2011,US DOLLAR FUTURES,Banks,303367.0,34.75,377692.0,43.26,-74325.0
03/10/2011,US DOLLAR FUTURES,Brokers & Dealers,105.0,0.01,380.0,0.04,-275.0
03/10/2011,US DOLLAR FUTURES,Other,43520.0,4.98,185.0,0.02,43335.0
03/10/2011,US DOLLAR FUTURES,Institutional Investors,154139.0,17.66,246784.0,28.27,-92645.0
03/10/2011,US DOLLAR FUTURES,Domestic,154139.0,17.66,246784.0,28.27,-92645.0
03/10/2011,US DOLLAR FUTURES,Nonresident Investors,297795.0,34.11,228235.0,26.14,69560.0
03/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,297795.0,34.11,228235.0,26.14,69560.0
03/10/2011,US DOLLAR FUTURES,Corporations,73495.0,8.42,19015.0,2.18,54480.0
03/10/2011,US DOLLAR FUTURES,Individuals,600.0,0.07,730.0,0.08,-130.0
03/10/2011,US DOLLAR FUTURES,Total,873021.0,100.0,873021.0,100.0,0.0
04/10/2011,US DOLLAR FUTURES,Financial Institutions,356242.0,40.38,410335.0,46.52,-54093.0
04/10/2011,US DOLLAR FUTURES,Banks,314432.0,35.64,409730.0,46.45,-95298.0
04/10/2011,US DOLLAR FUTURES,Brokers & Dealers,90.0,0.01,385.0,0.04,-295.0
04/10/2011,US DOLLAR FUTURES,Other,41720.0,4.73,220.0,0.02,41500.0
04/10/2011,US DOLLAR FUTURES,Institutional Investors,153513.0,17.4,239921.0,27.2,-86408.0
04/10/2011,US DOLLAR FUTURES,Domestic,153513.0,17.4,239921.0,27.2,-86408.0
04/10/2011,US DOLLAR FUTURES,Nonresident Investors,300209.0,34.03,204343.0,23.16,95866.0
04/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,300209.0,34.03,204343.0,23.16,95866.0
04/10/2011,US DOLLAR FUTURES,Corporations,71565.0,8.11,26745.0,3.03,44820.0
04/10/2011,US DOLLAR FUTURES,Individuals,600.0,0.07,785.0,0.09,-185.0
04/10/2011,US DOLLAR FUTURES,Total,882129.0,100.0,882129.0,100.0,0.0
05/10/2011,US DOLLAR FUTURES,Financial Institutions,367932.0,40.87,415871.0,46.19,-47939.0
05/10/2011,US DOLLAR FUTURES,Banks,325392.0,36.14,415296.0,46.13,-89904.0
05/10/2011,US DOLLAR FUTURES,Brokers & Dealers,100.0,0.01,390.0,0.04,-290.0
05/10/2011,US DOLLAR FUTURES,Other,42440.0,4.71,185.0,0.02,42255.0
05/10/2011,US DOLLAR FUTURES,Institutional Investors,150530.0,16.72,240720.0,26.74,-90190.0
05/10/2011,US DOLLAR FUTURES,Domestic,150530.0,16.72,240720.0,26.74,-90190.0
05/10/2011,US DOLLAR FUTURES,Nonresident Investors,308584.0,34.28,216945.0,24.1,91639.0
05/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,308584.0,34.28,216945.0,24.1,91639.0
05/10/2011,US DOLLAR FUTURES,Corporations,72590.0,8.06,25965.0,2.88,46625.0
05/10/2011,US DOLLAR FUTURES,Individuals,650.0,0.07,785.0,0.09,-135.0
05/10/2011,US DOLLAR FUTURES,Total,900286.0,100.0,900286.0,100.0,0.0
06/10/2011,US DOLLAR FUTURES,Financial Institutions,374168.0,41.03,426208.0,46.74,-52040.0
06/10/2011,US DOLLAR FUTURES,Banks,331598.0,36.36,425583.0,46.67,-93985.0
06/10/2011,US DOLLAR FUTURES,Brokers & Dealers,130.0,0.01,440.0,0.05,-310.0
06/10/2011,US DOLLAR FUTURES,Other,42440.0,4.65,185.0,0.02,42255.0
06/10/2011,US DOLLAR FUTURES,Institutional Investors,164725.0,18.06,249152.0,27.32,-84427.0
06/10/2011,US DOLLAR FUTURES,Domestic,164725.0,18.06,249152.0,27.32,-84427.0
06/10/2011,US DOLLAR FUTURES,Nonresident Investors,309616.0,33.95,211014.0,23.14,98602.0
06/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,309616.0,33.95,211014.0,23.14,98602.0
06/10/2011,US DOLLAR FUTURES,Corporations,62515.0,6.86,24780.0,2.72,37735.0
06/10/2011,US DOLLAR FUTURES,Individuals,910.0,0.1,780.0,0.09,130.0
06/10/2011,US DOLLAR FUTURES,Total,911934.0,100.0,911934.0,100.0,0.0
07/10/2011,US DOLLAR FUTURES,Financial Institutions,378316.0,41.75,414406.0,45.73,-36090.0
07/10/2011,US DOLLAR FUTURES,Banks,335746.0,37.05,413821.0,45.67,-78075.0
07/10/2011,US DOLLAR FUTURES,Brokers & Dealers,130.0,0.01,400.0,0.04,-270.0
07/10/2011,US DOLLAR FUTURES,Other,42440.0,4.68,185.0,0.02,42255.0
07/10/2011,US DOLLAR FUTURES,Institutional Investors,164241.0,18.13,251709.0,27.78,-87468.0
07/10/2011,US DOLLAR FUTURES,Domestic,164241.0,18.13,251709.0,27.78,-87468.0
07/10/2011,US DOLLAR FUTURES,Nonresident Investors,298742.0,32.97,214854.0,23.71,83888.0
07/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,298742.0,32.97,214854.0,23.71,83888.0
07/10/2011,US DOLLAR FUTURES,Corporations,63785.0,7.04,24380.0,2.69,39405.0
07/10/2011,US DOLLAR FUTURES,Individuals,1030.0,0.11,765.0,0.08,265.0
07/10/2011,US DOLLAR FUTURES,Total,906114.0,100.0,906114.0,100.0,0.0
10/10/2011,US DOLLAR FUTURES,Financial Institutions,381406.0,41.41,422904.0,45.91,-41498.0
10/10/2011,US DOLLAR FUTURES,Banks,338836.0,36.79,422314.0,45.85,-83478.0
10/10/2011,US DOLLAR FUTURES,Brokers & Dealers,130.0,0.01,410.0,0.04,-280.0
10/10/2011,US DOLLAR FUTURES,Other,42440.0,4.61,180.0,0.02,42260.0
10/10/2011,US DOLLAR FUTURES,Institutional Investors,164835.0,17.9,252574.0,27.42,-87739.0
10/10/2011,US DOLLAR FUTURES,Domestic,164835.0,17.9,252574.0,27.42,-87739.0
10/10/2011,US DOLLAR FUTURES,Nonresident Investors,308913.0,33.54,220511.0,23.94,88402.0
10/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,308913.0,33.54,220511.0,23.94,88402.0
10/10/2011,US DOLLAR FUTURES,Corporations,64980.0,7.05,24570.0,2.67,40410.0
10/10/2011,US DOLLAR FUTURES,Individuals,955.0,0.1,530.0,0.06,425.0
10/10/2011,US DOLLAR FUTURES,Total,921089.0,100.0,921089.0,100.0,0.0
11/10/2011,US DOLLAR FUTURES,Financial Institutions,379054.0,41.19,417218.0,45.34,-38164.0
11/10/2011,US DOLLAR FUTURES,Banks,336499.0,36.56,416688.0,45.28,-80189.0
11/10/2011,US DOLLAR FUTURES,Brokers & Dealers,110.0,0.01,350.0,0.04,-240.0
11/10/2011,US DOLLAR FUTURES,Other,42445.0,4.61,180.0,0.02,42265.0
11/10/2011,US DOLLAR FUTURES,Institutional Investors,166749.0,18.12,256335.0,27.85,-89586.0
11/10/2011,US DOLLAR FUTURES,Domestic,166749.0,18.12,256335.0,27.85,-89586.0
11/10/2011,US DOLLAR FUTURES,Nonresident Investors,308272.0,33.5,222437.0,24.17,85835.0
11/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,308272.0,33.5,222437.0,24.17,85835.0
11/10/2011,US DOLLAR FUTURES,Corporations,65415.0,7.11,23620.0,2.57,41795.0
11/10/2011,US DOLLAR FUTURES,Individuals,805.0,0.09,685.0,0.07,120.0
11/10/2011,US DOLLAR FUTURES,Total,920295.0,100.0,920295.0,100.0,0.0
13/10/2011,US DOLLAR FUTURES,Financial Institutions,383353.0,40.44,420382.0,44.34,-37029.0
13/10/2011,US DOLLAR FUTURES,Banks,340793.0,35.95,419852.0,44.29,-79059.0
13/10/2011,US DOLLAR FUTURES,Brokers & Dealers,115.0,0.01,350.0,0.04,-235.0
13/10/2011,US DOLLAR FUTURES,Other,42445.0,4.48,180.0,0.02,42265.0
13/10/2011,US DOLLAR FUTURES,Institutional Investors,177637.0,18.74,263204.0,27.76,-85567.0
13/10/2011,US DOLLAR FUTURES,Domestic,177637.0,18.74,263204.0,27.76,-85567.0
13/10/2011,US DOLLAR FUTURES,Nonresident Investors,320652.0,33.82,237561.0,25.06,83091.0
13/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,320652.0,33.82,237561.0,25.06,83091.0
13/10/2011,US DOLLAR FUTURES,Corporations,65450.0,6.9,26275.0,2.77,39175.0
13/10/2011,US DOLLAR FUTURES,Individuals,975.0,0.1,645.0,0.07,330.0
13/10/2011,US DOLLAR FUTURES,Total,948067.0,100.0,948067.0,100.0,0.0
14/10/2011,US DOLLAR FUTURES,Financial Institutions,391398.0,41.06,411180.0,43.14,-19782.0
14/10/2011,US DOLLAR FUTURES,Banks,348808.0,36.6,410610.0,43.08,-61802.0
14/10/2011,US DOLLAR FUTURES,Brokers & Dealers,115.0,0.01,340.0,0.04,-225.0
14/10/2011,US DOLLAR FUTURES,Other,42475.0,4.46,230.0,0.02,42245.0
14/10/2011,US DOLLAR FUTURES,Institutional Investors,181649.0,19.06,266450.0,27.95,-84801.0
14/10/2011,US DOLLAR FUTURES,Domestic,181649.0,19.06,266450.0,27.95,-84801.0
14/10/2011,US DOLLAR FUTURES,Nonresident Investors,321298.0,33.71,247165.0,25.93,74133.0
14/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,321298.0,33.71,247165.0,25.93,74133.0
14/10/2011,US DOLLAR FUTURES,Corporations,57890.0,6.07,27670.0,2.9,30220.0
14/10/2011,US DOLLAR FUTURES,Individuals,920.0,0.1,690.0,0.07,230.0
14/10/2011,US DOLLAR FUTURES,Total,953155.0,100.0,953155.0,100.0,0.0
17/10/2011,US DOLLAR FUTURES,Financial Institutions,382320.0,39.51,415727.0,42.97,-33407.0
17/10/2011,US DOLLAR FUTURES,Banks,339780.0,35.12,415212.0,42.91,-75432.0
17/10/2011,US DOLLAR FUTURES,Brokers & Dealers,65.0,0.01,335.0,0.03,-270.0
17/10/2011,US DOLLAR FUTURES,Other,42475.0,4.39,180.0,0.02,42295.0
17/10/2011,US DOLLAR FUTURES,Institutional Investors,185750.0,19.2,262614.0,27.14,-76864.0
17/10/2011,US DOLLAR FUTURES,Domestic,185750.0,19.2,262614.0,27.14,-76864.0
17/10/2011,US DOLLAR FUTURES,Nonresident Investors,342779.0,35.43,261163.0,26.99,81616.0
17/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,342779.0,35.43,261163.0,26.99,81616.0
17/10/2011,US DOLLAR FUTURES,Corporations,55735.0,5.76,27160.0,2.81,28575.0
17/10/2011,US DOLLAR FUTURES,Individuals,970.0,0.1,890.0,0.09,80.0
17/10/2011,US DOLLAR FUTURES,Total,967554.0,100.0,967554.0,100.0,0.0
18/10/2011,US DOLLAR FUTURES,Financial Institutions,387583.0,39.85,422828.0,43.47,-35245.0
18/10/2011,US DOLLAR FUTURES,Banks,345053.0,35.47,422453.0,43.43,-77400.0
18/10/2011,US DOLLAR FUTURES,Brokers & Dealers,85.0,0.01,195.0,0.02,-110.0
18/10/2011,US DOLLAR FUTURES,Other,42445.0,4.36,180.0,0.02,42265.0
18/10/2011,US DOLLAR FUTURES,Institutional Investors,188227.0,19.35,266910.0,27.44,-78683.0
18/10/2011,US DOLLAR FUTURES,Domestic,188227.0,19.35,266910.0,27.44,-78683.0
18/10/2011,US DOLLAR FUTURES,Nonresident Investors,338363.0,34.79,255520.0,26.27,82843.0
18/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,338363.0,34.79,255520.0,26.27,82843.0
18/10/2011,US DOLLAR FUTURES,Corporations,57565.0,5.92,26640.0,2.74,30925.0
18/10/2011,US DOLLAR FUTURES,Individuals,955.0,0.1,795.0,0.08,160.0
18/10/2011,US DOLLAR FUTURES,Total,972693.0,100.0,972693.0,100.0,0.0
19/10/2011,US DOLLAR FUTURES,Financial Institutions,389501.0,39.78,424815.0,43.39,-35314.0
19/10/2011,US DOLLAR FUTURES,Banks,347001.0,35.44,424420.0,43.35,-77419.0
19/10/2011,US DOLLAR FUTURES,Brokers & Dealers,55.0,0.01,210.0,0.02,-155.0
19/10/2011,US DOLLAR FUTURES,Other,42445.0,4.34,185.0,0.02,42260.0
19/10/2011,US DOLLAR FUTURES,Institutional Investors,198126.0,20.24,269685.0,27.55,-71559.0
19/10/2011,US DOLLAR FUTURES,Domestic,198126.0,20.24,269685.0,27.55,-71559.0
19/10/2011,US DOLLAR FUTURES,Nonresident Investors,334005.0,34.11,256367.0,26.18,77638.0
19/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,334005.0,34.11,256367.0,26.18,77638.0
19/10/2011,US DOLLAR FUTURES,Corporations,56475.0,5.77,27470.0,2.81,29005.0
19/10/2011,US DOLLAR FUTURES,Individuals,955.0,0.1,725.0,0.07,230.0
19/10/2011,US DOLLAR FUTURES,Total,979062.0,100.0,979062.0,100.0,0.0
20/10/2011,US DOLLAR FUTURES,Financial Institutions,392699.0,39.45,431481.0,43.35,-38782.0
20/10/2011,US DOLLAR FUTURES,Banks,350199.0,35.18,431031.0,43.3,-80832.0
20/10/2011,US DOLLAR FUTURES,Brokers & Dealers,60.0,0.01,270.0,0.03,-210.0
20/10/2011,US DOLLAR FUTURES,Other,42440.0,4.26,180.0,0.02,42260.0
20/10/2011,US DOLLAR FUTURES,Institutional Investors,205065.0,20.6,279404.0,28.07,-74339.0
20/10/2011,US DOLLAR FUTURES,Domestic,205065.0,20.6,279404.0,28.07,-74339.0
20/10/2011,US DOLLAR FUTURES,Nonresident Investors,342503.0,34.41,256222.0,25.74,86281.0
20/10/2011,US DOLLAR FUTURES,Nonresident investors - RES.2689,342503.0,34.41,256222.0,25.74,86281.0
20/10/2011,US DOLLAR FUTURES,Corporations,54245.0,5.45,27560.0,2.77,26685.0
20/10/2011,US DOLLAR FUTURES,Individuals,940.0,0.09,785.0,0.08,155.0
20/10/2011,US DOLLAR FUTURES,Total,995452.0,100.0,995452.0,100.0,0.0
21/10/2011,US DOLLAR FUTURES,Financial Institutions,392899.0,39.78,412228.0,41.74,-19329.0
21/10/2011,US DOLLAR FUTURES,Banks,350409.0,35.48,411808.0,41.69,-61399.0
21/10/2011,US DOLLAR FUTURES,Brokers & Dealers,50.0,0.01,240.0,0.02,-190.0
21/10/2011,US DOLLAR FUTURES,Other,42440.0,4.3,180.0,0.02,42260.0
21/10/2011,US DOLLAR FUTURES,Institutional Investors,206533.0,20.91,285524.0,28.91,-78991.0
21/10/2011,US DOLLAR FUTURES,Domestic,206533.0,20.91,285524.0,28.91,-78991.0
21/10/2011,US DOLLAR FUTURES,Nonresident Investors,334412.0,33.86,261352.0,26.46,73060.0
